trialN	riskCtrl	riskRx	nonSig	RxHarm	RxBenefit
2000	0.3	0.02	0	0	1000000
2000	0.3	0.01	0	0	1000000
2000	0.31	0.31	955231	22342	22427
2000	0.31	0.3	929910	6418	63672
2000	0.31	0.29	847791	1444	150765
2000	0.31	0.28	703761	289	295950
2000	0.31	0.27	514472	32	485496
2000	0.31	0.26	319577	7	680416
2000	0.31	0.25	162586	1	837413
2000	0.31	0.24	66403	0	933597
2000	0.31	0.23	21358	0	978642
2000	0.31	0.22	5016	0	994984
2000	0.31	0.21	961	0	999039
2000	0.31	0.2	135	0	999865
2000	0.31	0.19	8	0	999992
2000	0.31	0.18	0	0	1000000
2000	0.31	0.17	0	0	1000000
2000	0.31	0.16	0	0	1000000
2000	0.31	0.15	0	0	1000000
2000	0.31	0.14	0	0	1000000
2000	0.31	0.13	0	0	1000000
2000	0.31	0.12	0	0	1000000
2000	0.31	0.11	0	0	1000000
2000	0.31	0.1	0	0	1000000
2000	0.31	0.09	0	0	1000000
2000	0.31	0.08	0	0	1000000
2000	0.31	0.07	0	0	1000000
2000	0.31	0.06	0	0	1000000
2000	0.31	0.05	0	0	1000000
2000	0.31	0.04	0	0	1000000
2000	0.31	0.03	0	0	1000000
2000	0.31	0.02	0	0	1000000
2000	0.31	0.01	0	0	1000000
2000	0.32	0.32	955153	22252	22595
2000	0.32	0.31	930275	6459	63266
2000	0.32	0.3	849330	1561	149109
2000	0.32	0.29	709652	261	290087
2000	0.32	0.28	522786	41	477173
2000	0.32	0.27	328115	4	671881
2000	0.32	0.26	170687	0	829313
2000	0.32	0.25	71371	0	928629
2000	0.32	0.24	23271	0	976729
2000	0.32	0.23	6131	0	993869
2000	0.32	0.22	1158	0	998842
2000	0.32	0.21	170	0	999830
2000	0.32	0.2	17	0	999983
2000	0.32	0.19	1	0	999999
2000	0.32	0.18	0	0	1000000
2000	0.32	0.17	0	0	1000000
2000	0.32	0.16	0	0	1000000
2000	0.32	0.15	0	0	1000000
2000	0.32	0.14	0	0	1000000
2000	0.32	0.13	0	0	1000000
2000	0.32	0.12	0	0	1000000
2000	0.32	0.11	0	0	1000000
2000	0.32	0.1	0	0	1000000
2000	0.32	0.09	0	0	1000000
2000	0.32	0.08	0	0	1000000
2000	0.32	0.07	0	0	1000000
2000	0.32	0.06	0	0	1000000
2000	0.32	0.05	0	0	1000000
2000	0.32	0.04	0	0	1000000
2000	0.32	0.03	0	0	1000000
2000	0.32	0.02	0	0	1000000
2000	0.32	0.01	0	0	1000000
2000	0.33	0.33	955307	22314	22379
2000	0.33	0.32	930877	6406	62717
2000	0.33	0.31	851033	1477	147490
2000	0.33	0.3	712677	261	287062
2000	0.33	0.29	528570	42	471388
2000	0.33	0.28	335549	2	664449
2000	0.33	0.27	177695	0	822305
2000	0.33	0.26	76051	0	923949
2000	0.33	0.25	26099	0	973901
2000	0.33	0.24	6723	0	993277
2000	0.33	0.23	1346	0	998654
2000	0.33	0.22	209	0	999791
2000	0.33	0.21	24	0	999976
2000	0.33	0.2	3	0	999997
2000	0.33	0.19	0	0	1000000
2000	0.33	0.18	0	0	1000000
2000	0.33	0.17	0	0	1000000
2000	0.33	0.16	0	0	1000000
2000	0.33	0.15	0	0	1000000
2000	0.33	0.14	0	0	1000000
2000	0.33	0.13	0	0	1000000
2000	0.33	0.12	0	0	1000000
2000	0.33	0.11	0	0	1000000
2000	0.33	0.1	0	0	1000000
2000	0.33	0.09	0	0	1000000
2000	0.33	0.08	0	0	1000000
2000	0.33	0.07	0	0	1000000
2000	0.33	0.06	0	0	1000000
2000	0.33	0.05	0	0	1000000
2000	0.33	0.04	0	0	1000000
2000	0.33	0.03	0	0	1000000
2000	0.33	0.02	0	0	1000000
2000	0.33	0.01	0	0	1000000
2000	0.34	0.34	954771	22487	22742
2000	0.34	0.33	930711	6521	62768
2000	0.34	0.32	852981	1492	145527
2000	0.34	0.31	716927	317	282756
2000	0.34	0.3	534805	37	465158
2000	0.34	0.29	343330	8	656662
2000	0.34	0.28	184783	0	815217
2000	0.34	0.27	80874	0	919126
2000	0.34	0.26	28241	0	971759
2000	0.34	0.25	7791	0	992209
2000	0.34	0.24	1591	0	998409
2000	0.34	0.23	271	0	999729
2000	0.34	0.22	28	0	999972
2000	0.34	0.21	4	0	999996
2000	0.34	0.2	0	0	1000000
2000	0.34	0.19	0	0	1000000
2000	0.34	0.18	0	0	1000000
2000	0.34	0.17	0	0	1000000
2000	0.34	0.16	0	0	1000000
2000	0.34	0.15	0	0	1000000
2000	0.34	0.14	0	0	1000000
2000	0.34	0.13	0	0	1000000
2000	0.34	0.12	0	0	1000000
2000	0.34	0.11	0	0	1000000
2000	0.34	0.1	0	0	1000000
2000	0.34	0.09	0	0	1000000
2000	0.34	0.08	0	0	1000000
2000	0.34	0.07	0	0	1000000
2000	0.34	0.06	0	0	1000000
2000	0.34	0.05	0	0	1000000
2000	0.34	0.04	0	0	1000000
2000	0.34	0.03	0	0	1000000
2000	0.34	0.02	0	0	1000000
2000	0.34	0.01	0	0	1000000
2000	0.35	0.35	954670	22627	22703
2000	0.35	0.34	930159	6689	63152
2000	0.35	0.33	854188	1548	144264
2000	0.35	0.32	720802	294	278904
2000	0.35	0.31	541644	48	458308
2000	0.35	0.3	351044	4	648952
2000	0.35	0.29	191671	0	808329
2000	0.35	0.28	85669	0	914331
2000	0.35	0.27	30800	0	969200
2000	0.35	0.26	8788	0	991212
2000	0.35	0.25	1997	0	998003
2000	0.35	0.24	317	0	999683
2000	0.35	0.23	37	0	999963
2000	0.35	0.22	4	0	999996
2000	0.35	0.21	0	0	1000000
2000	0.35	0.2	0	0	1000000
2000	0.35	0.19	0	0	1000000
2000	0.35	0.18	0	0	1000000
2000	0.35	0.17	0	0	1000000
2000	0.35	0.16	0	0	1000000
2000	0.35	0.15	0	0	1000000
2000	0.35	0.14	0	0	1000000
2000	0.35	0.13	0	0	1000000
2000	0.35	0.12	0	0	1000000
2000	0.35	0.11	0	0	1000000
2000	0.35	0.1	0	0	1000000
2000	0.35	0.09	0	0	1000000
2000	0.35	0.08	0	0	1000000
2000	0.35	0.07	0	0	1000000
2000	0.35	0.06	0	0	1000000
2000	0.35	0.05	0	0	1000000
2000	0.35	0.04	0	0	1000000
2000	0.35	0.03	0	0	1000000
2000	0.35	0.02	0	0	1000000
2000	0.35	0.01	0	0	1000000
2000	0.36	0.36	955146	22371	22483
2000	0.36	0.35	931554	6580	61866
2000	0.36	0.34	855260	1611	143129
2000	0.36	0.33	723572	306	276122
2000	0.36	0.32	547077	50	452873
2000	0.36	0.31	358722	7	641271
2000	0.36	0.3	199199	0	800801
2000	0.36	0.29	90646	0	909354
2000	0.36	0.28	33390	0	966610
2000	0.36	0.27	9612	0	990388
2000	0.36	0.26	2356	0	997644
2000	0.36	0.25	397	0	999603
2000	0.36	0.24	56	0	999944
2000	0.36	0.23	4	0	999996
2000	0.36	0.22	0	0	1000000
2000	0.36	0.21	0	0	1000000
2000	0.36	0.2	0	0	1000000
2000	0.36	0.19	0	0	1000000
2000	0.36	0.18	0	0	1000000
2000	0.36	0.17	0	0	1000000
2000	0.36	0.16	0	0	1000000
2000	0.36	0.15	0	0	1000000
2000	0.36	0.14	0	0	1000000
2000	0.36	0.13	0	0	1000000
2000	0.36	0.12	0	0	1000000
2000	0.36	0.11	0	0	1000000
2000	0.36	0.1	0	0	1000000
2000	0.36	0.09	0	0	1000000
2000	0.36	0.08	0	0	1000000
2000	0.36	0.07	0	0	1000000
2000	0.36	0.06	0	0	1000000
2000	0.36	0.05	0	0	1000000
2000	0.36	0.04	0	0	1000000
2000	0.36	0.03	0	0	1000000
2000	0.36	0.02	0	0	1000000
2000	0.36	0.01	0	0	1000000
2000	0.37	0.37	955030	22509	22461
2000	0.37	0.36	931990	6607	61403
2000	0.37	0.35	857693	1555	140752
2000	0.37	0.34	726775	301	272924
2000	0.37	0.33	551664	39	448297
2000	0.37	0.32	363364	4	636632
2000	0.37	0.31	203922	0	796078
2000	0.37	0.3	94832	0	905168
2000	0.37	0.29	35964	0	964036
2000	0.37	0.28	10777	0	989223
2000	0.37	0.27	2572	0	997428
2000	0.37	0.26	484	0	999516
2000	0.37	0.25	66	0	999934
2000	0.37	0.24	6	0	999994
2000	0.37	0.23	0	0	1000000
2000	0.37	0.22	0	0	1000000
2000	0.37	0.21	0	0	1000000
2000	0.37	0.2	0	0	1000000
2000	0.37	0.19	0	0	1000000
2000	0.37	0.18	0	0	1000000
2000	0.37	0.17	0	0	1000000
2000	0.37	0.16	0	0	1000000
2000	0.37	0.15	0	0	1000000
2000	0.37	0.14	0	0	1000000
2000	0.37	0.13	0	0	1000000
2000	0.37	0.12	0	0	1000000
2000	0.37	0.11	0	0	1000000
2000	0.37	0.1	0	0	1000000
2000	0.37	0.09	0	0	1000000
2000	0.37	0.08	0	0	1000000
2000	0.37	0.07	0	0	1000000
2000	0.37	0.06	0	0	1000000
2000	0.37	0.05	0	0	1000000
2000	0.37	0.04	0	0	1000000
2000	0.37	0.03	0	0	1000000
2000	0.37	0.02	0	0	1000000
2000	0.37	0.01	0	0	1000000
2000	0.38	0.38	954815	22586	22599
2000	0.38	0.37	932105	6882	61013
2000	0.38	0.36	859153	1643	139204
2000	0.38	0.35	730773	341	268886
2000	0.38	0.34	557733	45	442222
2000	0.38	0.33	370242	9	629749
2000	0.38	0.32	208037	1	791962
2000	0.38	0.31	97991	0	902009
2000	0.38	0.3	37584	0	962416
2000	0.38	0.29	11860	0	988140
2000	0.38	0.28	2933	0	997067
2000	0.38	0.27	543	0	999457
2000	0.38	0.26	68	0	999932
2000	0.38	0.25	10	0	999990
2000	0.38	0.24	2	0	999998
2000	0.38	0.23	0	0	1000000
2000	0.38	0.22	0	0	1000000
2000	0.38	0.21	0	0	1000000
2000	0.38	0.2	0	0	1000000
2000	0.38	0.19	0	0	1000000
2000	0.38	0.18	0	0	1000000
2000	0.38	0.17	0	0	1000000
2000	0.38	0.16	0	0	1000000
2000	0.38	0.15	0	0	1000000
2000	0.38	0.14	0	0	1000000
2000	0.38	0.13	0	0	1000000
2000	0.38	0.12	0	0	1000000
2000	0.38	0.11	0	0	1000000
2000	0.38	0.1	0	0	1000000
2000	0.38	0.09	0	0	1000000
2000	0.38	0.08	0	0	1000000
2000	0.38	0.07	0	0	1000000
2000	0.38	0.06	0	0	1000000
2000	0.38	0.05	0	0	1000000
2000	0.38	0.04	0	0	1000000
2000	0.38	0.03	0	0	1000000
2000	0.38	0.02	0	0	1000000
2000	0.38	0.01	0	0	1000000
2000	0.39	0.39	954221	22930	22849
2000	0.39	0.38	931591	6867	61542
2000	0.39	0.37	858786	1686	139528
2000	0.39	0.36	732521	329	267150
2000	0.39	0.35	562541	58	437401
2000	0.39	0.34	376404	9	623587
2000	0.39	0.33	215725	1	784274
2000	0.39	0.32	102169	0	897831
2000	0.39	0.31	40282	0	959718
2000	0.39	0.3	12473	0	987527
2000	0.39	0.29	3226	0	996774
2000	0.39	0.28	664	0	999336
2000	0.39	0.27	100	0	999900
2000	0.39	0.26	10	0	999990
2000	0.39	0.25	1	0	999999
2000	0.39	0.24	0	0	1000000
2000	0.39	0.23	0	0	1000000
2000	0.39	0.22	0	0	1000000
2000	0.39	0.21	0	0	1000000
2000	0.39	0.2	0	0	1000000
2000	0.39	0.19	0	0	1000000
2000	0.39	0.18	0	0	1000000
2000	0.39	0.17	0	0	1000000
2000	0.39	0.16	0	0	1000000
2000	0.39	0.15	0	0	1000000
2000	0.39	0.14	0	0	1000000
2000	0.39	0.13	0	0	1000000
2000	0.39	0.12	0	0	1000000
2000	0.39	0.11	0	0	1000000
2000	0.39	0.1	0	0	1000000
2000	0.39	0.09	0	0	1000000
2000	0.39	0.08	0	0	1000000
2000	0.39	0.07	0	0	1000000
2000	0.39	0.06	0	0	1000000
2000	0.39	0.05	0	0	1000000
2000	0.39	0.04	0	0	1000000
2000	0.39	0.03	0	0	1000000
2000	0.39	0.02	0	0	1000000
2000	0.39	0.01	0	0	1000000
2000	0.4	0.4	954944	22595	22461
2000	0.4	0.39	931679	6830	61491
2000	0.4	0.38	858574	1781	139645
2000	0.4	0.37	732623	371	267006
2000	0.4	0.36	564367	63	435570
2000	0.4	0.35	381588	6	618406
2000	0.4	0.34	220696	1	779303
2000	0.4	0.33	107184	0	892816
2000	0.4	0.32	42763	0	957237
2000	0.4	0.31	13617	0	986383
2000	0.4	0.3	3458	0	996542
2000	0.4	0.29	733	0	999267
2000	0.4	0.28	107	0	999893
2000	0.4	0.27	16	0	999984
2000	0.4	0.26	0	0	1000000
2000	0.4	0.25	0	0	1000000
2000	0.4	0.24	0	0	1000000
2000	0.4	0.23	0	0	1000000
2000	0.4	0.22	0	0	1000000
2000	0.4	0.21	0	0	1000000
2000	0.4	0.2	0	0	1000000
2000	0.4	0.19	0	0	1000000
2000	0.4	0.18	0	0	1000000
2000	0.4	0.17	0	0	1000000
2000	0.4	0.16	0	0	1000000
2000	0.4	0.15	0	0	1000000
2000	0.4	0.14	0	0	1000000
2000	0.4	0.13	0	0	1000000
2000	0.4	0.12	0	0	1000000
2000	0.4	0.11	0	0	1000000
2000	0.4	0.1	0	0	1000000
2000	0.4	0.09	0	0	1000000
2000	0.4	0.08	0	0	1000000
2000	0.4	0.07	0	0	1000000
2000	0.4	0.06	0	0	1000000
2000	0.4	0.05	0	0	1000000
2000	0.4	0.04	0	0	1000000
2000	0.4	0.03	0	0	1000000
2000	0.4	0.02	0	0	1000000
2000	0.4	0.01	0	0	1000000
2000	0.41	0.41	955726	22093	22181
2000	0.41	0.4	932231	6998	60771
2000	0.41	0.39	860148	1763	138089
2000	0.41	0.38	734074	376	265550
2000	0.41	0.37	564331	60	435609
2000	0.41	0.36	382582	11	617407
2000	0.41	0.35	223520	0	776480
2000	0.41	0.34	109574	0	890426
2000	0.41	0.33	44210	0	955790
2000	0.41	0.32	14565	0	985435
2000	0.41	0.31	3795	0	996205
2000	0.41	0.3	767	0	999233
2000	0.41	0.29	132	0	999868
2000	0.41	0.28	25	0	999975
2000	0.41	0.27	1	0	999999
2000	0.41	0.26	0	0	1000000
2000	0.41	0.25	0	0	1000000
2000	0.41	0.24	0	0	1000000
2000	0.41	0.23	0	0	1000000
2000	0.41	0.22	0	0	1000000
2000	0.41	0.21	0	0	1000000
2000	0.41	0.2	0	0	1000000
2000	0.41	0.19	0	0	1000000
2000	0.41	0.18	0	0	1000000
2000	0.41	0.17	0	0	1000000
2000	0.41	0.16	0	0	1000000
2000	0.41	0.15	0	0	1000000
2000	0.41	0.14	0	0	1000000
2000	0.41	0.13	0	0	1000000
2000	0.41	0.12	0	0	1000000
2000	0.41	0.11	0	0	1000000
2000	0.41	0.1	0	0	1000000
2000	0.41	0.09	0	0	1000000
2000	0.41	0.08	0	0	1000000
2000	0.41	0.07	0	0	1000000
2000	0.41	0.06	0	0	1000000
2000	0.41	0.05	0	0	1000000
2000	0.41	0.04	0	0	1000000
2000	0.41	0.03	0	0	1000000
2000	0.41	0.02	0	0	1000000
2000	0.41	0.01	0	0	1000000
2000	0.42	0.42	955866	22102	22032
2000	0.42	0.41	933762	6731	59507
2000	0.42	0.4	862783	1792	135425
2000	0.42	0.39	738651	360	260989
2000	0.42	0.38	569787	48	430165
2000	0.42	0.37	386643	2	613355
2000	0.42	0.36	225758	1	774241
2000	0.42	0.35	111516	0	888484
2000	0.42	0.34	45543	0	954457
2000	0.42	0.33	15519	0	984481
2000	0.42	0.32	4305	0	995695
2000	0.42	0.31	957	0	999043
2000	0.42	0.3	158	0	999842
2000	0.42	0.29	22	0	999978
2000	0.42	0.28	1	0	999999
2000	0.42	0.27	0	0	1000000
2000	0.42	0.26	0	0	1000000
2000	0.42	0.25	0	0	1000000
2000	0.42	0.24	0	0	1000000
2000	0.42	0.23	0	0	1000000
2000	0.42	0.22	0	0	1000000
2000	0.42	0.21	0	0	1000000
2000	0.42	0.2	0	0	1000000
2000	0.42	0.19	0	0	1000000
2000	0.42	0.18	0	0	1000000
2000	0.42	0.17	0	0	1000000
2000	0.42	0.16	0	0	1000000
2000	0.42	0.15	0	0	1000000
2000	0.42	0.14	0	0	1000000
2000	0.42	0.13	0	0	1000000
2000	0.42	0.12	0	0	1000000
2000	0.42	0.11	0	0	1000000
2000	0.42	0.1	0	0	1000000
2000	0.42	0.09	0	0	1000000
2000	0.42	0.08	0	0	1000000
2000	0.42	0.07	0	0	1000000
2000	0.42	0.06	0	0	1000000
2000	0.42	0.05	0	0	1000000
2000	0.42	0.04	0	0	1000000
2000	0.42	0.03	0	0	1000000
2000	0.42	0.02	0	0	1000000
2000	0.42	0.01	0	0	1000000
2000	0.43	0.43	955083	22552	22365
2000	0.43	0.42	933424	6795	59781
2000	0.43	0.41	863623	1706	134671
2000	0.43	0.4	742844	371	256785
2000	0.43	0.39	575860	64	424076
2000	0.43	0.38	393291	8	606701
2000	0.43	0.37	229897	1	770102
2000	0.43	0.36	114604	0	885396
2000	0.43	0.35	47059	0	952941
2000	0.43	0.34	16111	0	983889
2000	0.43	0.33	4469	0	995531
2000	0.43	0.32	995	0	999005
2000	0.43	0.31	204	0	999796
2000	0.43	0.3	22	0	999978
2000	0.43	0.29	4	0	999996
2000	0.43	0.28	0	0	1000000
2000	0.43	0.27	0	0	1000000
2000	0.43	0.26	0	0	1000000
2000	0.43	0.25	0	0	1000000
2000	0.43	0.24	0	0	1000000
2000	0.43	0.23	0	0	1000000
2000	0.43	0.22	0	0	1000000
2000	0.43	0.21	0	0	1000000
2000	0.43	0.2	0	0	1000000
2000	0.43	0.19	0	0	1000000
2000	0.43	0.18	0	0	1000000
2000	0.43	0.17	0	0	1000000
2000	0.43	0.16	0	0	1000000
2000	0.43	0.15	0	0	1000000
2000	0.43	0.14	0	0	1000000
2000	0.43	0.13	0	0	1000000
2000	0.43	0.12	0	0	1000000
2000	0.43	0.11	0	0	1000000
2000	0.43	0.1	0	0	1000000
2000	0.43	0.09	0	0	1000000
2000	0.43	0.08	0	0	1000000
2000	0.43	0.07	0	0	1000000
2000	0.43	0.06	0	0	1000000
2000	0.43	0.05	0	0	1000000
2000	0.43	0.04	0	0	1000000
2000	0.43	0.03	0	0	1000000
2000	0.43	0.02	0	0	1000000
2000	0.43	0.01	0	0	1000000
2000	0.44	0.44	955275	22483	22242
2000	0.44	0.43	933411	7033	59556
2000	0.44	0.42	864899	1807	133294
2000	0.44	0.41	743983	363	255654
2000	0.44	0.4	579697	76	420227
2000	0.44	0.39	399924	9	600067
2000	0.44	0.38	236360	1	763639
2000	0.44	0.37	118690	0	881310
2000	0.44	0.36	49077	0	950923
2000	0.44	0.35	16882	0	983118
2000	0.44	0.34	4674	0	995326
2000	0.44	0.33	1138	0	998862
2000	0.44	0.32	204	0	999796
2000	0.44	0.31	28	0	999972
2000	0.44	0.3	3	0	999997
2000	0.44	0.29	0	0	1000000
2000	0.44	0.28	0	0	1000000
2000	0.44	0.27	0	0	1000000
2000	0.44	0.26	0	0	1000000
2000	0.44	0.25	0	0	1000000
2000	0.44	0.24	0	0	1000000
2000	0.44	0.23	0	0	1000000
2000	0.44	0.22	0	0	1000000
2000	0.44	0.21	0	0	1000000
2000	0.44	0.2	0	0	1000000
2000	0.44	0.19	0	0	1000000
2000	0.44	0.18	0	0	1000000
2000	0.44	0.17	0	0	1000000
2000	0.44	0.16	0	0	1000000
2000	0.44	0.15	0	0	1000000
2000	0.44	0.14	0	0	1000000
2000	0.44	0.13	0	0	1000000
2000	0.44	0.12	0	0	1000000
2000	0.44	0.11	0	0	1000000
2000	0.44	0.1	0	0	1000000
2000	0.44	0.09	0	0	1000000
2000	0.44	0.08	0	0	1000000
2000	0.44	0.07	0	0	1000000
2000	0.44	0.06	0	0	1000000
2000	0.44	0.05	0	0	1000000
2000	0.44	0.04	0	0	1000000
2000	0.44	0.03	0	0	1000000
2000	0.44	0.02	0	0	1000000
2000	0.44	0.01	0	0	1000000
2000	0.45	0.45	954568	22759	22673
2000	0.45	0.44	932516	7043	60441
2000	0.45	0.43	863112	1843	135045
2000	0.45	0.42	743437	393	256170
2000	0.45	0.41	580150	67	419783
2000	0.45	0.4	400693	6	599301
2000	0.45	0.39	239652	3	760345
2000	0.45	0.38	121514	0	878486
2000	0.45	0.37	51223	0	948777
2000	0.45	0.36	17965	0	982035
2000	0.45	0.35	5070	0	994930
2000	0.45	0.34	1190	0	998810
2000	0.45	0.33	228	0	999772
2000	0.45	0.32	32	0	999968
2000	0.45	0.31	4	0	999996
2000	0.45	0.3	0	0	1000000
2000	0.45	0.29	0	0	1000000
2000	0.45	0.28	0	0	1000000
2000	0.45	0.27	0	0	1000000
2000	0.45	0.26	0	0	1000000
2000	0.45	0.25	0	0	1000000
2000	0.45	0.24	0	0	1000000
2000	0.45	0.23	0	0	1000000
2000	0.45	0.22	0	0	1000000
2000	0.45	0.21	0	0	1000000
2000	0.45	0.2	0	0	1000000
2000	0.45	0.19	0	0	1000000
2000	0.45	0.18	0	0	1000000
2000	0.45	0.17	0	0	1000000
2000	0.45	0.16	0	0	1000000
2000	0.45	0.15	0	0	1000000
2000	0.45	0.14	0	0	1000000
2000	0.45	0.13	0	0	1000000
2000	0.45	0.12	0	0	1000000
2000	0.45	0.11	0	0	1000000
2000	0.45	0.1	0	0	1000000
2000	0.45	0.09	0	0	1000000
2000	0.45	0.08	0	0	1000000
2000	0.45	0.07	0	0	1000000
2000	0.45	0.06	0	0	1000000
2000	0.45	0.05	0	0	1000000
2000	0.45	0.04	0	0	1000000
2000	0.45	0.03	0	0	1000000
2000	0.45	0.02	0	0	1000000
2000	0.45	0.01	0	0	1000000
2000	0.46	0.46	953870	23314	22816
2000	0.46	0.45	932206	7087	60707
2000	0.46	0.44	862495	1835	135670
2000	0.46	0.43	741983	412	257605
2000	0.46	0.42	579808	65	420127
2000	0.46	0.41	402076	10	597914
2000	0.46	0.4	241218	1	758781
2000	0.46	0.39	123251	0	876749
2000	0.46	0.38	53306	0	946694
2000	0.46	0.37	18902	0	981098
2000	0.46	0.36	5545	0	994455
2000	0.46	0.35	1237	0	998763
2000	0.46	0.34	240	0	999760
2000	0.46	0.33	36	0	999964
2000	0.46	0.32	1	0	999999
2000	0.46	0.31	0	0	1000000
2000	0.46	0.3	0	0	1000000
2000	0.46	0.29	0	0	1000000
2000	0.46	0.28	0	0	1000000
2000	0.46	0.27	0	0	1000000
2000	0.46	0.26	0	0	1000000
2000	0.46	0.25	0	0	1000000
2000	0.46	0.24	0	0	1000000
2000	0.46	0.23	0	0	1000000
2000	0.46	0.22	0	0	1000000
2000	0.46	0.21	0	0	1000000
2000	0.46	0.2	0	0	1000000
2000	0.46	0.19	0	0	1000000
2000	0.46	0.18	0	0	1000000
2000	0.46	0.17	0	0	1000000
2000	0.46	0.16	0	0	1000000
2000	0.46	0.15	0	0	1000000
2000	0.46	0.14	0	0	1000000
2000	0.46	0.13	0	0	1000000
2000	0.46	0.12	0	0	1000000
2000	0.46	0.11	0	0	1000000
2000	0.46	0.1	0	0	1000000
2000	0.46	0.09	0	0	1000000
2000	0.46	0.08	0	0	1000000
2000	0.46	0.07	0	0	1000000
2000	0.46	0.06	0	0	1000000
2000	0.46	0.05	0	0	1000000
2000	0.46	0.04	0	0	1000000
2000	0.46	0.03	0	0	1000000
2000	0.46	0.02	0	0	1000000
2000	0.46	0.01	0	0	1000000
2000	0.47	0.47	953901	23028	23071
2000	0.47	0.46	932022	7434	60544
2000	0.47	0.45	861585	1951	136464
2000	0.47	0.44	741627	433	257940
2000	0.47	0.43	579880	72	420048
2000	0.47	0.42	402277	15	597708
2000	0.47	0.41	241459	0	758541
2000	0.47	0.4	123679	0	876321
2000	0.47	0.39	53556	0	946444
2000	0.47	0.38	19446	0	980554
2000	0.47	0.37	5784	0	994216
2000	0.47	0.36	1392	0	998608
2000	0.47	0.35	280	0	999720
2000	0.47	0.34	39	0	999961
2000	0.47	0.33	4	0	999996
2000	0.47	0.32	1	0	999999
2000	0.47	0.31	0	0	1000000
2000	0.47	0.3	0	0	1000000
2000	0.47	0.29	0	0	1000000
2000	0.47	0.28	0	0	1000000
2000	0.47	0.27	0	0	1000000
2000	0.47	0.26	0	0	1000000
2000	0.47	0.25	0	0	1000000
2000	0.47	0.24	0	0	1000000
2000	0.47	0.23	0	0	1000000
2000	0.47	0.22	0	0	1000000
2000	0.47	0.21	0	0	1000000
2000	0.47	0.2	0	0	1000000
2000	0.47	0.19	0	0	1000000
2000	0.47	0.18	0	0	1000000
2000	0.47	0.17	0	0	1000000
2000	0.47	0.16	0	0	1000000
2000	0.47	0.15	0	0	1000000
2000	0.47	0.14	0	0	1000000
2000	0.47	0.13	0	0	1000000
2000	0.47	0.12	0	0	1000000
2000	0.47	0.11	0	0	1000000
2000	0.47	0.1	0	0	1000000
2000	0.47	0.09	0	0	1000000
2000	0.47	0.08	0	0	1000000
2000	0.47	0.07	0	0	1000000
2000	0.47	0.06	0	0	1000000
2000	0.47	0.05	0	0	1000000
2000	0.47	0.04	0	0	1000000
2000	0.47	0.03	0	0	1000000
2000	0.47	0.02	0	0	1000000
2000	0.47	0.01	0	0	1000000
2000	0.48	0.48	953187	23142	23671
2000	0.48	0.47	931284	7305	61411
2000	0.48	0.46	861185	1997	136818
2000	0.48	0.45	741615	411	257974
2000	0.48	0.44	579759	69	420172
2000	0.48	0.43	402480	16	597504
2000	0.48	0.42	242472	1	757527
2000	0.48	0.41	125034	0	874966
2000	0.48	0.4	54546	0	945454
2000	0.48	0.39	19917	0	980083
2000	0.48	0.38	5925	0	994075
2000	0.48	0.37	1474	0	998526
2000	0.48	0.36	282	0	999718
2000	0.48	0.35	43	0	999957
2000	0.48	0.34	6	0	999994
2000	0.48	0.33	1	0	999999
2000	0.48	0.32	0	0	1000000
2000	0.48	0.31	0	0	1000000
2000	0.48	0.3	0	0	1000000
2000	0.48	0.29	0	0	1000000
2000	0.48	0.28	0	0	1000000
2000	0.48	0.27	0	0	1000000
2000	0.48	0.26	0	0	1000000
2000	0.48	0.25	0	0	1000000
2000	0.48	0.24	0	0	1000000
2000	0.48	0.23	0	0	1000000
2000	0.48	0.22	0	0	1000000
2000	0.48	0.21	0	0	1000000
2000	0.48	0.2	0	0	1000000
2000	0.48	0.19	0	0	1000000
2000	0.48	0.18	0	0	1000000
2000	0.48	0.17	0	0	1000000
2000	0.48	0.16	0	0	1000000
2000	0.48	0.15	0	0	1000000
2000	0.48	0.14	0	0	1000000
2000	0.48	0.13	0	0	1000000
2000	0.48	0.12	0	0	1000000
2000	0.48	0.11	0	0	1000000
2000	0.48	0.1	0	0	1000000
2000	0.48	0.09	0	0	1000000
2000	0.48	0.08	0	0	1000000
2000	0.48	0.07	0	0	1000000
2000	0.48	0.06	0	0	1000000
2000	0.48	0.05	0	0	1000000
2000	0.48	0.04	0	0	1000000
2000	0.48	0.03	0	0	1000000
2000	0.48	0.02	0	0	1000000
2000	0.48	0.01	0	0	1000000
2000	0.49	0.49	953046	23560	23394
2000	0.49	0.48	931035	7515	61450
2000	0.49	0.47	861639	1969	136392
2000	0.49	0.46	740785	422	258793
2000	0.49	0.45	579514	67	420419
2000	0.49	0.44	403182	11	596807
2000	0.49	0.43	243080	2	756918
2000	0.49	0.42	125950	0	874050
2000	0.49	0.41	55075	1	944924
2000	0.49	0.4	20125	0	979875
2000	0.49	0.39	6058	0	993942
2000	0.49	0.38	1532	0	998468
2000	0.49	0.37	303	0	999697
2000	0.49	0.36	45	0	999955
2000	0.49	0.35	1	0	999999
2000	0.49	0.34	1	0	999999
2000	0.49	0.33	0	0	1000000
2000	0.49	0.32	0	0	1000000
2000	0.49	0.31	0	0	1000000
2000	0.49	0.3	0	0	1000000
2000	0.49	0.29	0	0	1000000
2000	0.49	0.28	0	0	1000000
